year,state,district,h_writein,h_special,h_runoff,h_winner,h_party,h_winVotes,h_totalVotes,h_runnerUp,h_ruParty,h_ruVotes,h_rawMargin,h_decMargin,p_winner,p_party,p_winVotes,p_totalVotes,p_runnerUp,p_ruParty,p_ruVotes,p_rawMargin,p_decMargin,s_writein,s_winner,s_party,s_winVotes,s_totalVotes,s_runnerUp,s_ruParty,s_ruVotes,s_rawMargin,s_decMargin
2018,Arizona,6,0.0,0.0,,David Schweikert,republican,173140.0,313699.0,Anita Malik,democrat,140559.0,32581.0,0.1038607072384674,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,6,0.0,0.0,,David Schweikert,republican,173140.0,313699.0,Anita Malik,democrat,140559.0,32581.0,0.1038607072384674,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,7,0.0,0.0,,Ruben Gallego,democrat,113044.0,132051.0,Gary Swing,green,18706.0,94338.0,0.7144057977599564,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,7,0.0,0.0,,Ruben Gallego,democrat,113044.0,132051.0,Gary Swing,green,18706.0,94338.0,0.7144057977599564,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,7,0.0,0.0,,Ruben Gallego,democrat,113044.0,132051.0,Gary Swing,green,18706.0,94338.0,0.7144057977599564,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,7,0.0,0.0,,Ruben Gallego,democrat,113044.0,132051.0,Gary Swing,green,18706.0,94338.0,0.7144057977599564,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,8,0.0,0.0,,Debbie Lesko,republican,168835.0,304417.0,Hiral Tipirneni,democrat,135569.0,33266.0,0.1092777341607072,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,8,0.0,0.0,,Debbie Lesko,republican,168835.0,304417.0,Hiral Tipirneni,democrat,135569.0,33266.0,0.1092777341607072,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,8,0.0,0.0,,Debbie Lesko,republican,168835.0,304417.0,Hiral Tipirneni,democrat,135569.0,33266.0,0.1092777341607072,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
2018,Arizona,8,0.0,0.0,,Debbie Lesko,republican,168835.0,304417.0,Hiral Tipirneni,democrat,135569.0,33266.0,0.1092777341607072,,,,,,,,,,0.0,Kyrsten Sinema,democrat,1191100.0,2384308.0,Martha McSally,republican,1135200.0,55900.0,0.023444957614536355
