year,state,district,h_writein,h_special,h_runoff,h_winner,h_party,h_winVotes,h_totalVotes,h_runnerUp,h_ruParty,h_ruVotes,h_rawMargin,h_decMargin,p_winner,p_party,p_winVotes,p_totalVotes,p_runnerUp,p_ruParty,p_ruVotes,p_rawMargin,p_decMargin,s_writein,s_winner,s_party,s_winVotes,s_totalVotes,s_runnerUp,s_ruParty,s_ruVotes,s_rawMargin,s_decMargin
2002,Alabama,1,0.0,0.0,False,Jo Bonner,republican,108102.0,178687.0,Judy McCain Belk,democrat,67507.0,40595.0,0.2271849658900759,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,1,0.0,0.0,False,Jo Bonner,republican,108102.0,178687.0,Judy McCain Belk,democrat,67507.0,40595.0,0.2271849658900759,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,1,0.0,0.0,False,Jo Bonner,republican,108102.0,178687.0,Judy McCain Belk,democrat,67507.0,40595.0,0.2271849658900759,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,1,0.0,0.0,False,Jo Bonner,republican,108102.0,178687.0,Judy McCain Belk,democrat,67507.0,40595.0,0.2271849658900759,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,2,0.0,0.0,False,Terry Everett,republican,129233.0,187965.0,Charles Woods,democrat,55495.0,73738.0,0.39229643816668,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,2,0.0,0.0,False,Terry Everett,republican,129233.0,187965.0,Charles Woods,democrat,55495.0,73738.0,0.39229643816668,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,2,0.0,0.0,False,Terry Everett,republican,129233.0,187965.0,Charles Woods,democrat,55495.0,73738.0,0.39229643816668,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,2,0.0,0.0,False,Terry Everett,republican,129233.0,187965.0,Charles Woods,democrat,55495.0,73738.0,0.39229643816668,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,3,0.0,0.0,False,Mike Rogers,republican,91169.0,181223.0,Joe Turnham,democrat,87351.0,3818.0,0.02106796598665733,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,3,0.0,0.0,False,Mike Rogers,republican,91169.0,181223.0,Joe Turnham,democrat,87351.0,3818.0,0.02106796598665733,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,3,0.0,0.0,False,Mike Rogers,republican,91169.0,181223.0,Joe Turnham,democrat,87351.0,3818.0,0.02106796598665733,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,3,0.0,0.0,False,Mike Rogers,republican,91169.0,181223.0,Joe Turnham,democrat,87351.0,3818.0,0.02106796598665733,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
2002,Alabama,4,0.0,0.0,False,Robert B. Aderholt,republican,139705.0,161101.0,Tony Hughes McLendon,libertarian,20858.0,118847.0,0.7377173326050117,,,,,,,,,,0.0,Jeff Sessions,republican,792561.0,1353023.0,Susan Parker,democrat,538878.0,253683.0,0.18749348680695002
